,WAREHOUSE_IDENTIFIER,Dateid,SHIPMENT_NUMBER,ORDER_NUMBER,CUSTOMER_NUMBER,VENDOR_IDENTIFIER,COMPANY_IDENTIFIER,ITEM_NUMBER,Profit,AVERAGE_COST_PRICE,SALES_AMOUNT,INVOICE_AMOUNT,COST_PRICE
6236,10634856,6237,20191230,6513120,4106,98862741,98832972,2419406,43.95,29.98,87.9,43.95,43.95
6237,10634858,6238,20200807,3279625,5622,98862741,98832971,795443,42.03,30.28,84.06,42.03,42.03
6238,10634859,6239,20190612,1744466,154,98862741,98832971,795435,0.0,31.89,44.02,44.02,44.02
6239,10634856,6240,20190622,6172300,4106,98862741,98832972,795435,44.95,31.0,89.9,44.95,44.95
6240,10634856,6241,20190121,6758762,387,98862753,98832975,2487155,0.0,0.0,0.0,0.0,0.0
6241,10634856,6242,20200918,6893870,389,98862754,98832975,2491348,0.0,0.0,42.07,42.07,42.07
6242,10634855,6243,20181011,9808256,531,98862759,98832975,3033206,0.0,0.0,15878.0,15878.0,15878.0
6243,10634855,6244,20190724,9822885,1934,98862759,98832975,3033305,0.0,0.0,20148.4,20148.4,20148.4
6244,10634857,6245,20200403,5346442,2701,98862764,98832975,305730,131.0,0.0,196.5,65.5,65.5
6245,10634857,6246,20190911,5207993,985,98862764,98832975,305730,61.5,0.0,123.0,61.5,61.5
6246,10634858,6247,20190728,3847104,2806,98862764,98832975,840447,127.80000000000001,0.0,170.4,42.6,42.6
6247,10634856,6248,20191223,6505736,387,98862764,98832975,2473569,97.12,0.0,145.68,48.56,48.56
6248,10634859,6249,20190427,1724705,2144,98862764,98832975,305730,0.0,0.0,65.5,65.5,65.5
6249,10634858,6250,20190704,3831585,2438,98862764,98832975,2425411,0.0,0.0,57.0,57.0,57.0
6250,10634859,6251,20190117,1678962,7331,98862764,98832975,2473650,0.0,0.0,48.56,48.56,48.56
6251,10634858,6252,20200108,3128294,81647,98862767,98832975,2429355,0.0,0.0,0.0,0.0,0.0
6252,10634855,6253,20200622,6781912,2438,98862775,98832975,5395132,13.79,0.0,27.58,13.79,13.79
6253,10634858,6254,20200827,3295020,2073,98862777,98832975,6240279,0.0,0.0,43.03,43.03,43.03
6254,10634859,6255,20191016,1798392,462,98862777,98832971,6240287,0.0,0.0,43.03,43.03,43.03
6255,10634856,6256,20190318,6861819,387,98862777,98832975,172064,0.0,0.0,29.28,29.28,29.28
6256,10634858,6257,20190919,3882327,2061,98862777,98832975,972604,0.0,0.0,0.0,0.0,0.0
6257,10634857,6258,20200423,5362218,646,98862779,98832975,2495240,2.92,0.0,5.84,2.92,2.92
6258,10634858,6259,20200120,3133637,1709,98862779,98832975,2495232,0.0,0.0,2.92,2.92,2.92
6259,10634858,6260,20200521,3223750,2438,98862779,98832975,2495240,0.0,0.0,0.0,0.0,0.0
6260,10634857,6261,20200812,5446161,2620,98862779,98832975,2495240,7.62,0.0,15.24,7.62,7.62
6261,10634858,6262,20200518,3219780,1895,98862779,98832975,2495232,6.359999999999999,0.0,9.54,3.18,3.18
6262,10634856,6263,20200315,6642097,387,98862781,98832975,6241376,0.0,0.0,0.0,0.0,0.0
6263,10634859,6264,20190304,1700989,1819,98862787,98832975,324459,0.0,0.0,29.5,29.5,29.5
6264,10634858,6265,20190112,3724543,2438,98862787,98832975,324459,263.0,0.0,289.3,26.3,26.3
6265,10634858,6266,20190430,3791125,804,98862787,98832975,324459,0.0,0.0,29.5,29.5,29.5
6266,10634857,6267,20181118,5876271,16473,98862787,98832971,324459,0.0,0.0,0.0,0.0,0.0
6267,10634858,6268,20190802,3848337,1709,98862787,98832975,324459,0.0,0.0,29.5,29.5,29.5
6268,10634857,6269,20180207,5689852,1954,98862804,98832975,391128,0.0,0.0,0.0,0.0,0.0
6269,10634859,6270,20180226,1517844,437,98862804,98832975,901942,0.0,0.0,10.39,10.39,10.39
6270,10634858,6271,20171215,3466719,2486,98862804,98832975,898981,0.0,0.0,30.63,30.63,30.63
6271,10634858,6272,20200515,3218539,2014,98862804,98832975,995209,0.0,0.0,0.0,0.0,0.0
6272,10634857,6273,20200814,5451372,1934,98862804,98832975,898981,0.0,0.0,32.28,32.28,32.28
6273,10634857,6274,20190403,5103233,2194,98862804,98832971,901272,0.0,0.0,12.17,12.17,12.17
6274,10634859,6275,20180416,1542597,16077,98862804,98832971,539064,0.0,0.0,24.46,24.46,24.46
6275,10634856,6276,20180129,6833387,1934,98862804,98832975,828335,0.0,0.0,33.1,33.1,33.1
6276,10634859,6277,20201010,1963032,2806,98862804,98832975,898965,0.0,0.0,24.25,24.25,24.25
6277,10634857,6278,20180214,5694180,7319,98862804,98832971,391367,0.0,0.0,0.0,0.0,0.0
6278,10634859,6279,20180504,1552747,1869,98862804,98832975,233593,0.0,0.0,45.02,45.02,45.02
6279,10634858,6280,20200906,3302323,2486,98862804,98832975,901827,0.0,0.0,7.74,7.74,7.74
6280,10634858,6281,20191231,3122457,2438,98862804,98832975,286278,0.0,0.0,43.82,43.82,43.82
6281,10634859,6282,20200401,1870877,2666,98862804,98832975,828350,0.0,0.0,0.0,0.0,0.0
6282,10634859,6283,20180904,1611651,185,98862804,98832975,901843,0.0,0.0,0.0,0.0,0.0
6283,10634858,6284,20181016,3666104,2061,98862804,98832975,901215,0.0,0.0,11.59,11.59,11.59
6284,10634858,6285,20180629,3594896,2950,98862804,98832975,902015,0.0,0.0,0.0,0.0,0.0
6285,10634856,6286,20180130,6839597,2013,98862804,98832975,862052,0.0,0.0,26.35,26.35,26.35
6286,10634859,6287,20190102,1671864,2914,98862804,98832975,308718,0.0,0.0,33.87,33.87,33.87
6287,10634856,6288,20190819,6275554,387,98862804,98832975,898940,0.0,0.0,24.25,24.25,24.25
6288,10634857,6289,20180507,5742223,7331,98862804,98832975,898981,0.0,0.0,30.63,30.63,30.63
6289,10634858,6290,20180301,3511780,110,98862804,98832975,607572,0.0,0.0,17.14,17.14,17.14
6290,10634859,6291,20191011,1796110,1807,98862804,98832975,308494,0.0,0.0,35.77,35.77,35.77
6291,10634857,6292,20200512,5378609A,2002,98862804,98832975,391219,0.0,0.0,26.48,26.48,26.48
6292,10634858,6293,20190506,3794660,110,98862804,98832975,901959,0.0,0.0,11.59,11.59,11.59
6293,10634856,6294,20190517,6105183,387,98862804,98832975,901934,0.0,0.0,9.14,9.14,9.14
6294,10634858,6295,20190414,3781175,2674,98862804,98832975,862052,0.0,0.0,26.35,26.35,26.35
6295,10634858,6296,20191211,3111982,2486,98862804,98832975,607804,0.0,0.0,17.14,17.14,17.14
6296,10634857,6297,20200828,5464468,12001,98862804,98832971,746933,0.0,0.0,35.71,35.71,35.71
6297,10634858,6298,20200503,3209221,2486,98862804,98832975,2448967,0.0,0.0,0.0,0.0,0.0
6298,10634858,6299,20200406,3186278,2438,98862804,98832975,729269,0.0,0.0,22.5,22.5,22.5
6299,10634858,6300,20180518,3566931,2486,98862804,98832975,901959,0.0,0.0,9.09,9.09,9.09
6300,10634857,6301,20200515,5380705,10858,98862804,98832971,995167,0.0,0.0,22.43,22.43,22.43
6301,10634858,6302,20190419,3783452,2438,98862804,98832975,901215,0.0,0.0,0.0,0.0,0.0
6302,10634858,6303,20200804,3276837,804,98862804,98832975,901272,0.0,0.0,0.0,0.0,0.0
6303,10634857,6304,20180228,5702226,1984,98862804,98832971,898940,0.0,0.0,22.6,22.6,22.6
6304,10634856,6305,20190409,6912529,387,98862804,98832975,538934,0.0,0.0,0.0,0.0,0.0
6305,10634859,6306,20180512,1556925,2144,98862804,98832975,898965,0.0,0.0,23.04,23.04,23.04
6306,10634857,6307,20180413,5728432,2701,98862804,98832975,909655,0.0,0.0,25.19,25.19,25.19
6307,10634856,6308,20180603,6329221,387,98862804,98832975,308718,0.0,0.0,38.37,38.37,38.37
6308,10634857,6309,20200109,5285764,10654,98862804,98832971,995191,0.0,0.0,0.0,0.0,0.0
6309,10634856,6310,20190504,6959605,387,98862804,98832975,898965,20.75,0.0,41.5,20.75,20.75
6310,10634856,6311,20190623,6173861,387,98862804,98832975,898965,0.0,0.0,20.45,20.45,20.45
6311,10634858,6312,20200507,3211760,1974,98862804,98832975,898965,0.0,0.0,24.25,24.25,24.25
6312,10634857,6313,20201122,5533982,1691,98862804,98832975,995225,35.38,0.0,70.76,35.38,35.38
6313,10634857,6314,20190711,5167557,1871,98862804,98832975,901942,0.0,0.0,10.49,10.49,10.49
6314,10634856,6315,20180303,6901923,387,98862804,98832975,539064,0.0,0.0,24.28,24.28,24.28
6315,10634859,6316,20191004,1792802,10569,98862804,98832971,539064,0.0,0.0,0.0,0.0,0.0
6316,10634856,6317,20180801,6440194,387,98862804,98832975,539171,0.0,0.0,24.28,24.28,24.28
6317,10634859,6318,20180205,1507759,1807,98862804,98832975,995217,0.0,0.0,24.36,24.36,24.36
6318,10634858,6319,20200722,3268593,386,98862812,98832971,366104,0.0,21.7,24.55,24.55,24.55
6319,10634857,6320,20200731,5442186,2447,98862812,98832971,993477,0.0,21.7,24.55,24.55,24.55
6320,10634857,6321,20191114,5252623,10619,98862814,98832971,694331,0.0,29.38,0.0,0.0,0.0
6321,10634858,6322,20190723,3843842,2806,98862815,98832975,6203228,0.0,0.0,41.22,41.22,41.22
6322,10634858,6323,20180425,3550207,2073,98862817,98832975,482802,0.0,0.0,37.85,37.85,37.85
6323,10634858,6324,20200904,3299513,883,98862817,98832975,6208656,0.0,0.0,148.88,148.88,148.88
6324,10634858,6325,20191108,3915804,1709,98862817,98832975,6208623,0.0,0.0,136.54,136.54,136.54
6325,10634858,6326,20191024,3905634,1307,98862817,98832975,6208698,0.0,0.0,144.94,144.94,144.94
6326,10634858,6327,20190728,3846807,1819,98862817,98832975,6208623,0.0,0.0,124.05,124.05,124.05
6327,10634856,6328,20180704,6387584,387,98862817,98832975,2449056,0.0,0.0,37.85,37.85,37.85
6328,10634858,6329,20200911,3305719,452,98862817,98832975,2448892,0.0,0.0,0.0,0.0,0.0
6329,10634857,6330,20190524,5137042,2645,98862817,98832975,2449072,0.0,0.0,38.79,38.79,38.79
6330,10634857,6331,20180206,5688588,2312,98862817,98832975,641555,0.0,0.0,92.65,92.65,92.65
6331,10634858,6332,20190206,3738885,883,98862817,98832975,704973,0.0,0.0,124.59,124.59,124.59
6332,10634857,6333,20180823,5814116,168,98862817,98832975,943134,0.0,0.0,92.65,92.65,92.65
6333,10634859,6334,20191008,1793170,2914,98862817,98832975,6208623,409.62,0.0,546.16,136.54,136.54
6334,10634856,6335,20180619,6358189,387,98862817,98832975,704965,0.0,0.0,138.37,138.37,138.37
6335,10634856,6336,20181020,6594910,387,98862817,98832975,704874,0.0,0.0,144.91,144.91,144.91
6336,10634858,6337,20180801,3614874,2073,98862817,98832975,2448900,0.0,0.0,0.0,0.0,0.0
6337,10634859,6338,20201121,1100019,185,98862817,98832975,2449056,0.0,0.0,0.0,0.0,0.0
6338,10634857,6339,20201120,5533102,2312,98862817,98832975,2448892,0.0,0.0,0.0,0.0,0.0
6339,10634858,6340,20180528,3573301,1693,98862817,98832975,704783,0.0,0.0,124.56,124.56,124.56
6340,10634858,6341,20180618,3587060,1895,98862817,98832975,2449098,0.0,0.0,37.85,37.85,37.85
6341,10634856,6342,20200706,6800465,1693,98862820,98832975,6204200,0.0,0.0,16.56,16.56,16.56
6342,10634856,6343,20190103,6725641,387,98862825,98832975,899120,0.0,0.0,27.48,27.48,27.48
6343,10634858,6344,20190226,3750056,2230,98862826,98832975,349308,12.56,0.0,25.12,12.56,12.56
6344,10634858,6345,20200930,3321356,2073,98862826,98832975,205732,0.0,0.0,18.3,18.3,18.3
6345,10634858,6346,20201108,3351218,2486,98862826,98832975,969188,0.0,0.0,13.7,13.7,13.7
6346,10634858,6347,20190222,3748926,1972,98862826,98832975,969170,0.0,0.0,12.56,12.56,12.56
6347,10634858,6348,20201120,3359949,2020,98862826,98832975,615666,0.0,0.0,0.0,0.0,0.0
6348,10634859,6349,20190319,1708078,1775,98862826,98832975,615666,17.95,0.0,35.9,17.95,17.95
6349,10634858,6350,20200519,3221845,804,98862826,98832975,205765,0.0,0.0,18.3,18.3,18.3
6350,10634858,6351,20201124,3364022,1974,98862826,98832975,6276349,0.0,0.0,0.0,0.0,0.0
6351,10634859,6352,20201104,1975289,2144,98862826,98832975,205732,0.0,0.0,18.3,18.3,18.3
6352,10634857,6353,20200813,5451161,1691,98862826,98832975,205765,0.0,0.0,18.3,18.3,18.3
6353,10634859,6354,20200914,1949446,2144,98862826,98832975,205732,0.0,0.0,18.3,18.3,18.3
6354,10634858,6355,20200304,3163267,2438,98862826,98832975,205732,0.0,0.0,18.3,18.3,18.3
6355,10634858,6356,20201016,3334276,7616,98862828,98832971,6203723,1146.77,27.97,1174.74,27.97,27.97
6356,10634858,6357,20200728,3272831,6275,98862828,98832971,6268759,0.0,36.0,34.57,34.57,34.57
6357,10634856,6358,20200126,6560078,4107,98862828,98832972,6203715,0.0,13.43,20.0,20.0,20.0
6358,10634858,6359,20180406,3536326,2438,98862833,98832975,656991,0.0,0.0,26.52,26.52,26.52
6359,10634856,6360,20180114,6809772,387,98862834,98832975,2436772,0.0,0.0,18.92,18.92,18.92
6360,10634856,6361,20180505,6268717,387,98862834,98832975,587634,0.0,0.0,14.11,14.11,14.11
6361,10634856,6362,20191011,6369823,2620,98862834,98832975,2436772,0.0,0.0,18.92,18.92,18.92
6362,10634856,6363,20171101,6681147,208,98862834,98832975,587634,0.0,0.0,14.11,14.11,14.11
6363,10634856,6364,20200529,6752679,2438,98862834,98832975,926188,0.0,0.0,20.22,20.22,20.22
6364,10634856,6365,20200616,6768047,7331,98862834,98832975,222042,0.0,0.0,28.98,28.98,28.98
6365,10634856,6366,20180121,6824667,387,98862834,98832975,351437,0.0,0.0,27.47,27.47,27.47
6366,10634856,6367,20181012,6581544,387,98862834,98832975,344556,0.0,0.0,26.52,26.52,26.52
6367,10634856,6368,20200601,6755170,2806,98862834,98832975,6267033,0.0,0.0,24.4,24.4,24.4
6368,10634856,6369,20200504,6717355,1954,98862834,98832975,216184,0.0,0.0,35.0,35.0,35.0
6369,10634856,6370,20200525,6747129,2972,98862834,98832975,6206874,0.0,0.0,26.16,26.16,26.16
6370,10634856,6371,20180216,6869903,2126,98862834,98832971,2412773,0.0,0.0,16.92,16.92,16.92
6371,10634856,6372,20201109,6961738,2674,98862834,98832975,596197,0.0,0.0,12.24,12.24,12.24
6372,10634856,6373,20190810,6258310,2020,98862834,98832975,6206262,0.0,0.0,20.16,20.16,20.16
6373,10634856,6374,20180121,6821107,2620,98862834,98832975,2434785,0.0,0.0,50.27,50.27,50.27
6374,10634856,6375,20190128,6766180,2754,98862834,98832975,745596,0.0,0.0,22.68,22.68,22.68
6375,10634856,6376,20200524,6742918,2312,98862834,98832975,222026,0.0,0.0,20.22,20.22,20.22
6376,10634856,6377,20190204,6777308,2214,98862834,98832975,745521,0.0,0.0,22.68,22.68,22.68
6377,10634856,6378,20171221,6775228,387,98862834,98832975,229864,0.0,0.0,19.62,19.62,19.62
6378,10634856,6379,20191105,6416611,7331,98862834,98832975,100453,0.0,0.0,47.16,47.16,47.16
6379,10634856,6380,20181103,6621789,655,98862834,98832975,343665,0.0,0.0,24.4,24.4,24.4
6380,10634856,6381,20181222,6712507,387,98862834,98832975,825570,0.0,0.0,22.0,22.0,22.0
6381,10634856,6382,20200330,6659852,2059,98862834,98832975,603761,0.0,0.0,28.98,28.98,28.98
6382,10634856,6383,20180213,6864343,387,98862834,98832975,118430,0.0,0.0,37.56,37.56,37.56
6383,10634856,6384,20181009,6574757,1691,98862834,98832975,526749,0.0,0.0,0.0,0.0,0.0
6384,10634856,6385,20190527,6123566,387,98862834,98832975,2418556,0.0,0.0,31.92,31.92,31.92
6385,10634856,6386,20181018,6593401,387,98862834,98832975,225508,0.0,0.0,55.2,55.2,55.2
6386,10634856,6387,20191115,6438210,387,98862834,98832975,825570,0.0,0.0,22.0,22.0,22.0
6387,10634856,6388,20191204,6472956,387,98862834,98832975,596940,0.0,0.0,0.0,0.0,0.0
6388,10634856,6389,20191012,6369176,2438,98862834,98832975,593731,0.0,0.0,40.2,40.2,40.2
6389,10634856,6390,20200810,6843297,1891,98862834,98832975,848036,11.88,0.0,23.76,11.88,11.88
6390,10634856,6391,20181119,6651681,2312,98862834,98832975,926402,0.0,0.0,20.46,20.46,20.46
6391,10634855,6392,20190107,6729076,75127,98862835,98832975,311084,5.19,0.0,10.38,5.19,5.19
6392,10634856,6393,20190831,6295952,2438,98862848,98832975,599894,0.0,0.0,28.86,28.86,28.86
6393,10634856,6394,20190501,6940353,2872,98862849,98832975,6209399,40.300000000000004,0.0,60.45,20.15,20.15
6394,10634856,6395,20190629,6185100,387,98862849,98832975,6209449,0.0,0.0,0.0,0.0,0.0
6395,10634855,6396,20190812,6260300,2438,98862851,98832975,5171830,65.64,0.0,131.28,65.64,65.64
6396,10634855,6397,20200621,6782553,2701,98862856,98832975,5174339,763.96,0.0,954.95,190.99,190.99
6397,10634856,6398,20190127,6769175,387,98862865,98832975,107433,0.0,0.0,0.0,0.0,0.0
6398,10634858,6399,20190418,3783880,1891,98862870,98832975,208157,0.0,0.0,19.2,19.2,19.2
6399,10634859,6400,20181227,1669348,2059,98862873,98832975,482711,0.0,0.0,15.24,15.24,15.24
6400,10634859,6401,20190612,1744130,185,98862873,98832975,482638,0.0,0.0,15.04,15.04,15.04
6401,10634857,6402,20180923,5836096,985,98862873,98832975,632224,0.0,0.0,15.24,15.24,15.24
6402,10634858,6403,20171130,3458128,2438,98862873,98832975,482638,26.479999999999997,0.0,39.72,13.24,13.24
6403,10634858,6404,20181229,3716944,1691,98862873,98832975,482711,0.0,0.0,15.24,15.24,15.24
6404,10634856,6405,20181008,6574144,387,98862873,98832975,482695,0.0,0.0,15.24,15.24,15.24
6405,10634859,6406,20181121,1652551,2806,98862873,98832975,482745,0.0,0.0,15.24,15.24,15.24
6406,10634857,6407,20181113,5871829,11000,98862873,98832971,482745,0.0,0.0,16.31,16.31,16.31
6407,10634859,6408,20180605,1567987,2300,98862873,98832975,482760,0.0,0.0,14.24,14.24,14.24
6408,10634857,6409,20180908,5825410,2142,98862873,98832975,632224,0.0,0.0,15.25,15.25,15.25
6409,10634858,6410,20201022,3338987,2020,98862873,98832975,482745,0.0,0.0,13.49,13.49,13.49
6410,10634857,6411,20180901,5820625,2142,98862873,98832975,482745,14.75,0.0,29.5,14.75,14.75
6411,10634859,6412,20190306,1702702,2144,98862873,98832975,482745,28.979999999999997,0.0,43.47,14.49,14.49
6412,10634858,6413,20191229,3122381,1043,98862877,98832971,719310,56.95,33.01,113.9,56.95,56.95
6413,10634858,6414,20200320,3174239,10315,98862877,98832971,719120,0.0,33.25,51.95,51.95,51.95
6414,10634857,6415,20200322,5337989,4500,98862877,98832971,719120,51.95,39.59,103.9,51.95,51.95
6415,10634856,6416,20190530,6129007,10953,98862880,98832971,889394,0.0,0.0,54.96,54.96,54.96
6416,10634858,6417,20190122,3730842,7616,98862886,98832971,933069,0.0,15.14,15.16,15.16,15.16
6417,10634858,6418,20200221,3155635,382,98862886,98832971,170829,0.0,16.03,20.54,20.54,20.54
6418,10634859,6419,20200327,1868687,1004,98862886,98832971,933069,0.0,16.92,0.0,0.0,0.0
6419,10634857,6420,20190420,5115057,10618,98862886,98832971,612168,0.0,26.32,0.0,0.0,0.0
6420,10634857,6421,20200906,5471649,2346,98862886,98832971,612291,0.0,15.06,17.0,17.0,17.0
6421,10634857,6422,20200910,5474926,600,98862886,98832971,612291,0.0,16.08,17.0,17.0,17.0
6422,10634856,6423,20190421,6933541,4091,98862886,98832972,834218,0.0,15.26,17.0,17.0,17.0
6423,10634857,6424,20200318,5333860,4505,98862886,98832971,170829,0.0,15.96,19.95,19.95,19.95
6424,10634856,6425,20190817,6269511,1691,98862894,98832975,6212625,0.0,0.0,134.86,134.86,134.86
6425,10634856,6426,20201127,6109375,1691,98862895,98832975,6269419,12.5,0.0,18.75,6.25,6.25
6426,10634859,6427,20200525,1896881,2144,98862900,98832975,6230981,0.0,0.0,34.4,34.4,34.4
6427,10634857,6428,20200720,5431782,389,98862900,98832975,6230981,0.0,0.0,32.4,32.4,32.4
6428,10634856,6429,20200907,6879323,2438,98862910,98832975,6275218,7.1,0.0,14.2,7.1,7.1
6429,10634857,6430,20190512,5129169,2142,98862919,98832975,6217715,0.0,0.0,0.0,0.0,0.0
6430,10634858,6431,20190527,3807772,1895,98862919,98832975,6217624,0.0,0.0,0.0,0.0,0.0
6431,10634856,6432,20191011,6371598,16281,98862923,98832972,189431,0.0,40.0,22.46,22.46,22.46
6432,10634857,6433,20201123,5535035,341,98862923,98832971,189431,0.0,79.0,0.0,0.0,0.0
6433,10634856,6434,20200119,6546859,4106,98862923,98832972,870519,32.5,23.67,65.0,32.5,32.5
6434,10634857,6435,20200609,5401331,4505,98862923,98832971,870519,0.0,22.9,0.0,0.0,0.0
6435,10634858,6436,20200128,3141034,567,98862923,98832971,870519,0.0,25.0,32.55,32.55,32.55
6436,10634856,6437,20180427,6249000,387,98862926,98832975,449595,0.0,0.0,0.0,0.0,0.0
6437,10634858,6438,20171110,3443295,2438,98862926,98832975,518324,0.0,0.0,18.0,18.0,18.0
6438,10634856,6439,20180223,6886413,387,98862926,98832975,2425031,0.0,0.0,18.0,18.0,18.0
6439,10634858,6440,20171217,3466657,110,98862926,98832975,205260,0.0,0.0,26.8,26.8,26.8
6440,10634856,6441,20200112,6533040,10810,98862926,98832971,2485498,0.0,0.0,18.27,18.27,18.27
6441,10634858,6442,20180413,3542443,1307,98862926,98832975,205260,0.0,0.0,26.8,26.8,26.8
6442,10634859,6443,20200605,1902241,10670,98862926,98832971,2461044,0.0,0.0,11.18,11.18,11.18
6443,10634858,6444,20191218,3116500,2486,98862926,98832975,2461093,11.46,0.0,22.92,11.46,11.46
6444,10634858,6445,20200924,3316215,2061,98862926,98832975,6271415,0.0,0.0,18.53,18.53,18.53
6445,10634858,6446,20180108,3478684,208,98862926,98832975,518324,0.0,0.0,18.0,18.0,18.0
6446,10634858,6447,20181101,3678942,2238,98862926,98832971,788802,0.0,0.0,18.9,18.9,18.9
6447,10634857,6448,20190206,5928028,985,98862926,98832975,2485498,0.0,0.0,19.14,19.14,19.14
6448,10634856,6449,20191122,6451088,387,98862926,98832975,2465136,0.0,0.0,18.6,18.6,18.6
6449,10634859,6450,20190207,1689784,2144,98862926,98832975,695577,0.0,0.0,16.02,16.02,16.02
6450,10634859,6451,20190605,1740720,1775,98862926,98832975,2485449,0.0,0.0,19.14,19.14,19.14
6451,10634858,6452,20200622,3246143,410,98862926,98832975,2485498,0.0,0.0,18.53,18.53,18.53
6452,10634859,6453,20201007,1961091,64,98862926,98832975,871616,0.0,0.0,15.02,15.02,15.02
6453,10634856,6454,20180325,6955965,387,98862926,98832975,518332,0.0,0.0,16.7,16.7,16.7
6454,10634858,6455,20200824,3289221,2073,98862926,98832975,2460939,11.46,0.0,22.92,11.46,11.46
6455,10634855,6456,20190716,6210317,1954,98862928,98832975,4650875,7.14,0.0,9.52,2.38,2.38
6456,10634855,6457,20200824,6865024,2761,98862928,98832975,4651436,2.12,0.0,3.18,1.06,1.06
6457,10634855,6458,20191115,6437589,5671,98862928,98832975,4651410,1.4800000000000002,0.0,2.22,0.74,0.74
