ORDER_NUMBER,ORDER_QUANTITY,SHIPPED_QUANTITY,ORDER_TYPE,PURCHASE_ORDER_NUMBER
3277011,2,2,PROMOTIONAL,0
1926439,1,1,REGULAR,0
1910566,1,1,REGULAR,0
3345592,1,1,REGULAR,0
3263921,2,2,PROMOTIONAL,0
5296580,1,1,PROMOTIONAL,0
6848094,2,2,REGULAR,0
6223314,2,2,REGULAR,0
3841608,1,1,REGULAR,0
6653039,1,0,REGULAR,0
3356362,1,0,REGULAR,0
3650763,1,1,REGULAR,0
5127682,1,1,REGULAR,0
3693725,1,1,REGULAR,0
3319793,1,1,REGULAR,0
3717550,1,1,REGULAR,0
5933801,2,2,REGULAR,0
5793476,-1,-1,REGULAR,0
3607773,-1,-1,REGULAR,0
5758802,2,2,REGULAR,0
3635958,2,2,REGULAR,0
3560598,1,0,REGULAR,0
6940357,1,1,REGULAR,0
5863117,4,4,REGULAR,0
5705691,1,1,REGULAR,0
5271272,1,1,REGULAR,0
6319472,1,1,REGULAR,0
6676560,4,4,REGULAR,0
6260163,1,1,REGULAR,0
6924759,1,1,REGULAR,0
6831830,1,1,REGULAR,0
3207778,2,2,REGULAR,0
6631209,1,1,REGULAR,0
5822236,1,1,REGULAR,0
3835584,10,0,REGULAR,0
5415168,4,4,REGULAR,0
6240933,1,0,REGULAR,0
6600907,1,0,REGULAR,0
3824795,1,1,REGULAR,0
5647841,2,2,REGULAR,0
6086280,6,6,SEASONAL,0
6541600,1,1,REGULAR,0
6899610,1,1,REGULAR,0
6909541,1,1,REGULAR,0
6375706,1,1,REGULAR,0
6203519,1,1,REGULAR,0
1801832,1,1,REGULAR,0
5930712,1,1,REGULAR,0
3331054,1,0,REGULAR,0
5377190,1,0,REGULAR,0
3857370,1,1,REGULAR,0
6757856,1,1,REGULAR,0
3225610,1,0,PROMOTIONAL,0
5506529,1,0,REGULAR,0
3226498,1,1,PROMOTIONAL,0
1786149,1,0,REGULAR,0
3623245,1,1,PROMOTIONAL,0
3345809,1,1,REGULAR,0
5255780,1,1,REGULAR,0
1925668,1,0,REGULAR,0
3574772,1,0,REGULAR,0
1874557,1,0,REGULAR,0
3307121,1,1,REGULAR,0
1682799,1,1,REGULAR,0
3155470,1,1,REGULAR,0
5413278,1,1,REGULAR,0
1875869,1,0,REGULAR,0
5261124,1,1,REGULAR,0
5367889,1,1,REGULAR,0
5763104,1,1,REGULAR,0
3488717,1,1,REGULAR,0
3710136,1,1,REGULAR,0
3656986,1,1,REGULAR,0
3303875,1,1,REGULAR,0
1942100,1,1,REGULAR,0
5423239,1,1,REGULAR,0
6659022,1,1,REGULAR,0
3302531,1,1,REGULAR,0
6217015,2,2,REGULAR,0
6258385,1,1,REGULAR,0
6598794,1,1,REGULAR,0
3265720,1,1,REGULAR,0
6720367,1,1,REGULAR,0
5199097,1,1,REGULAR,0
6863003,1,1,REGULAR,0
6748365,1,1,REGULAR,0
3309718,1,1,REGULAR,0
1866547,1,1,REGULAR,0
3925819,1,1,REGULAR,0
1623375,1,0,REGULAR,0
6329084,1,1,REGULAR,0
1521073,1,0,REGULAR,0
5797119,1,0,REGULAR,0
3705725,1,0,REGULAR,0
1572637,1,1,PROMOTIONAL,0
1604423,1,1,REGULAR,0
6906151,1,0,REGULAR,0
6747242,3,3,REGULAR,0
6399907,4,4,REGULAR,0
6930048,1,1,REGULAR,0
6569043,3,3,REGULAR,0
6916471,4,4,REGULAR,0
6852486,1,1,REGULAR,0
6698821,1,1,REGULAR,0
6788021,15,15,REGULAR,0
6953215,1,0,REGULAR,0
6374022,2,2,REGULAR,0
6933333,1,1,REGULAR,0
6458782,1,1,REGULAR,0
6877691,1,1,REGULAR,0
6209085,1,1,REGULAR,0
6902533,6,6,REGULAR,0
6588480,2,2,REGULAR,0
6879365,1,1,REGULAR,0
6979541,3,3,REGULAR,0
6446771,2,2,REGULAR,0
6553267,1,1,REGULAR,0
6856300,1,1,REGULAR,0
6271692,1,1,REGULAR,0
6899564,1,1,REGULAR,0
6612355,1,1,REGULAR,0
6590473,1,1,REGULAR,0
6756939,1,1,REGULAR,0
6480163,1,1,REGULAR,0
6112491,4,4,REGULAR,0
6484785,1,1,REGULAR,0
6741661,2,2,REGULAR,0
6620262,1,0,REGULAR,0
6242564,1,0,REGULAR,0
6361497,1,1,REGULAR,0
6857170,6,6,REGULAR,0
6367267,1,1,REGULAR,0
6670839,1,1,REGULAR,0
6579424,1,1,REGULAR,0
6177467,1,1,REGULAR,0
6705803,6,6,REGULAR,0
6686934,1,0,REGULAR,0
6312883,1,1,REGULAR,0
6528883,4,0,REGULAR,0
6818605,3,3,REGULAR,0
6972933,1,1,REGULAR,0
6529788,2,2,REGULAR,0
6784702,7,0,REGULAR,0
6573202,6,6,PROMOTIONAL,0
6650093,12,0,REGULAR,0
6777337,1,1,REGULAR,0
6797879,2,2,REGULAR,0
6905263,1,1,REGULAR,0
6889396,1,1,REGULAR,0
6495880,1,1,REGULAR,0
6382389,1,1,REGULAR,0
6690425,1,1,REGULAR,0
6512707,1,1,REGULAR,0
5826413,1,1,REGULAR,0
6803118,2,2,REGULAR,0
6587365,3,3,REGULAR,0
6956269,1,1,REGULAR,0
5658862,2,2,REGULAR,0
1648195,1,0,REGULAR,0
5491709Y,1,0,REGULAR,0
5893933,10,10,REGULAR,0
5494848Y,1,1,REGULAR,0
6382588,3,3,REGULAR,0
6970146,6,6,REGULAR,0
6224225,3,3,REGULAR,0
3780101,1,1,REGULAR,0
6814656,2,2,REGULAR,0
6650680,1,0,REGULAR,0
5349904,1,0,REGULAR,0
1894376,1,0,REGULAR,0
3753143,1,1,REGULAR,0
5306318,1,0,REGULAR,0
5162688,1,1,REGULAR,0
5179725,1,1,REGULAR,0
5112048,1,1,REGULAR,0
5747064,1,1,REGULAR,0
6755434,1,0,REGULAR,0
3104558,1,1,REGULAR,0
1501305,1,1,REGULAR,0
3173265,1,1,PROMOTIONAL,0
6246501,1,0,REGULAR,0
6933604,12,12,REGULAR,0
6911599,1,1,REGULAR,0
6860030,6,6,PROMOTIONAL,0
6934573,1,1,REGULAR,0
6829153,1,1,REGULAR,0
6410330,1,1,REGULAR,0
6657157,1,1,REGULAR,0
6499785,1,1,REGULAR,0
5277059,2,2,REGULAR,0
6551139,1,1,REGULAR,0
3303181,1,1,PROMOTIONAL,0
6487467,1,1,REGULAR,0
5770790,1,1,REGULAR,0
5119832,5,5,PROMOTIONAL,0
1763206,1,1,REGULAR,0
6238280,1,1,REGULAR,0
5152096,1,1,REGULAR,0
3852160,1,1,REGULAR,0
6418487,1,1,PROMOTIONAL,0
6629815,2,2,REGULAR,0
5668433,3,3,REGULAR,0
3701912,1,1,REGULAR,0
1574601,1,1,REGULAR,0
6925716,1,1,REGULAR,0
5385677,1,0,REGULAR,0
3218738,5,0,REGULAR,0
5520127,1,1,REGULAR,0
6337034,1,1,REGULAR,0
6765449,3,3,REGULAR,0
6238340,3,0,REGULAR,0
6694263,1,1,REGULAR,0
6748813,1,1,REGULAR,0
6641084,3,3,REGULAR,0
3232416,1,1,REGULAR,0
1886464,1,1,REGULAR,0
1759986,1,1,REGULAR,0
3238088,1,1,REGULAR,0
3362152,2,2,REGULAR,0
3122447,1,1,REGULAR,0
6231903,2,2,REGULAR,0
6578256,2,2,REGULAR,0
6674800,3,3,REGULAR,0
6641494,1,1,REGULAR,0
6756081,1,1,REGULAR,0
3739232,1,1,REGULAR,0
5427983,1,1,REGULAR,0
5729528,1,1,REGULAR,0
3574829,1,0,REGULAR,0
5401227,1,1,REGULAR,0
6558205,1,1,REGULAR,0
5487891,1,1,REGULAR,0
5738691,1,1,REGULAR,0
5911889,1,1,REGULAR,0
5174871,1,1,REGULAR,0
1790940,1,1,REGULAR,0
5686743,1,1,REGULAR,0
6778451,1,1,REGULAR,0
3216331,1,1,REGULAR,0
6555283,1,1,REGULAR,0
5692551,1,1,REGULAR,0
1799714,1,1,REGULAR,0
1477116,1,1,REGULAR,0
3157828,1,1,REGULAR,0
5127040,1,1,REGULAR,0
5187560,1,1,REGULAR,0
5831039,1,1,REGULAR,0
3616249,1,1,REGULAR,0
6137613,1,1,REGULAR,0
5277602,1,1,REGULAR,0
5647553,1,1,REGULAR,0
3275742,1,1,REGULAR,0
1510243,1,0,PROMOTIONAL,0
5779346,1,1,REGULAR,0
5422029,1,1,REGULAR,0
3127732,1,1,REGULAR,0
1703834,1,1,REGULAR,0
5783368,1,1,REGULAR,0
5790090,2,2,REGULAR,0
5199826,1,1,REGULAR,0
3842361,1,1,REGULAR,0
5797906,1,1,REGULAR,0
3891865,1,1,REGULAR,0
3113476,1,1,REGULAR,0
6409977,1,1,REGULAR,0
3689885,1,1,REGULAR,0
5686718,1,1,REGULAR,0
1515400,1,1,REGULAR,0
1596219,1,1,REGULAR,0
6244771,1,1,REGULAR,0
5438599,1,1,REGULAR,0
5393902,1,1,REGULAR,0
5345310,1,1,REGULAR,0
1917848,1,1,REGULAR,0
5848170,1,1,REGULAR,0
6436293,1,1,REGULAR,0
3231710,1,1,PROMOTIONAL,0
6908486,1,1,REGULAR,0
3856313,1,1,REGULAR,0
3823593,1,1,REGULAR,0
6487820,1,1,REGULAR,0
1607538,1,1,REGULAR,0
5523102,1,1,REGULAR,0
5206735,1,1,REGULAR,0
3164097,1,1,REGULAR,0
6404958,1,1,REGULAR,0
5334108A,1,1,REGULAR,0
1491090,1,1,REGULAR,0
1776319,1,1,REGULAR,0
5317622,1,1,REGULAR,0
6235837,1,1,REGULAR,0
5535365,1,1,REGULAR,0
3106316,1,1,REGULAR,0
3549742,1,1,REGULAR,0
3215249,1,1,REGULAR,0
5525010,1,1,REGULAR,0
5815802,1,0,REGULAR,0
6653524,2,2,REGULAR,0
6163810,1,1,REGULAR,0
6338469,2,2,REGULAR,0
6606231,1,1,REGULAR,0
6557759,1,1,REGULAR,0
5329483,1,1,REGULAR,0
5393446,1,1,REGULAR,0
3795640,1,1,PROMOTIONAL,0
6690087,1,0,REGULAR,0
3340481,1,1,REGULAR,0
1741917,1,1,REGULAR,0
5730036,1,1,REGULAR,0
1685902,3,3,REGULAR,0
3588452,1,1,REGULAR,0
3327598,1,1,REGULAR,0
1814888,1,1,REGULAR,0
6660819,8,0,REGULAR,0
3868284,1,1,REGULAR,0
6722172,1,1,REGULAR,0
1578243,1,1,REGULAR,0
3898881,1,1,REGULAR,0
3220279,1,1,REGULAR,0
5249427,4,4,REGULAR,0
1913550,1,1,REGULAR,0
3641865,3,3,REGULAR,0
1765748,1,1,REGULAR,0
6654282,1,1,REGULAR,0
6677523,10,10,PROMOTIONAL,0
6735654,1,1,REGULAR,0
6453992,2,2,REGULAR,0
6602144,1,1,REGULAR,0
6958582,1,1,REGULAR,0
6882914,1,1,REGULAR,0
6784316,1,1,REGULAR,0
6501914,2,0,REGULAR,0
3801380,1,1,REGULAR,0
5931884,1,1,REGULAR,0
5120037,1,1,REGULAR,0
1588972,1,1,REGULAR,0
5144641,1,0,REGULAR,0
1752945,1,0,REGULAR,0
3604541,1,1,REGULAR,0
6174415,1,0,REGULAR,0
5748720,1,1,REGULAR,0
5452530,4,4,REGULAR,0
6932124,1,0,REGULAR,0
3680174,1,1,REGULAR,0
6520441,1,1,REGULAR,0
3821102,1,1,REGULAR,0
5375597,1,1,REGULAR,0
1659549,1,0,REGULAR,0
3348440,1,1,REGULAR,0
5280983,1,0,REGULAR,0
6754128,3,3,REGULAR,0
6832877,1,1,REGULAR,0
6265400,4,4,REGULAR,0
6941282,5,5,REGULAR,0
5355785,1,0,REGULAR,0
6764355,1,1,REGULAR,0
3633651,1,1,REGULAR,0
1946238,1,1,REGULAR,0
6801786,1,1,REGULAR,0
6417992,1,1,REGULAR,0
6578212,1,1,REGULAR,0
1982004,10,10,PROMOTIONAL,0
3832909,1,1,REGULAR,0
1687992,3,3,PROMOTIONAL,0
6322714,1,1,REGULAR,0
3196797,1,1,REGULAR,0
3198169,1,0,REGULAR,0
3789016,1,1,REGULAR,0
5343940,7,0,REGULAR,0
6889172,1,1,REGULAR,0
5772157,1,1,REGULAR,0
6520421,1,1,REGULAR,0
6558349,1,1,REGULAR,0
3207326,1,1,REGULAR,0
5778546,1,1,REGULAR,0
3446118,1,1,REGULAR,0
1584341,1,1,REGULAR,0
3789583,1,1,REGULAR,0
6197167,1,1,REGULAR,0
5512827,1,1,REGULAR,0
1829184,1,1,REGULAR,0
6365730,1,1,REGULAR,0
6527223,1,1,REGULAR,0
5136734,1,0,REGULAR,0
1965963,1,1,REGULAR,0
5892737,2,2,REGULAR,0
1654526,1,1,REGULAR,0
5334635,10,0,REGULAR,0
1686285,1,1,REGULAR,0
3341934,4,4,REGULAR,0
5646952,2,2,REGULAR,0
6974149,2,2,REGULAR,0
6932523,1,1,REGULAR,0
6431735,1,1,REGULAR,0
3805629,1,1,REGULAR,0
5293226,4,4,PROMOTIONAL,0
3862748,6,6,REGULAR,0
5869307,2,0,PROMOTIONAL,0
1860743,9,9,REGULAR,0
1881619,16,0,REGULAR,0
5511205Y,1,1,REGULAR,0
3195433,1,1,REGULAR,0
3254951,13,13,REGULAR,0
1918737,15,15,REGULAR,0
5833726,2,0,REGULAR,0
5228340,9,9,REGULAR,0
6585977,1,1,REGULAR,0
5536084Y,1,1,REGULAR,0
5141696,3,3,REGULAR,0
6577631,1,1,REGULAR,0
1715282,1,1,REGULAR,0
3770135,1,0,REGULAR,0
5266404,2,2,REGULAR,0
5784428,5,5,REGULAR,0
1953594,1,1,REGULAR,0
3801670,1,1,REGULAR,0
5352162,1,0,REGULAR,0
5446624,1,1,REGULAR,0
5842855,1,1,REGULAR,0
5267746,1,1,REGULAR,0
6401417,3,3,REGULAR,0
6629435,2,0,REGULAR,0
6815858,2,2,REGULAR,0
6544651,1,1,REGULAR,0
6948912,2,2,REGULAR,0
6591500,3,3,REGULAR,0
6345912,1,0,REGULAR,0
6235209,1,0,REGULAR,0
6560131,1,1,REGULAR,0
6573062,2,0,REGULAR,0
6661890,4,4,REGULAR,0
6917424,2,0,REGULAR,0
6883006,1,1,REGULAR,0
6810548,4,4,REGULAR,0
6194490,1,1,REGULAR,0
6253606,1,1,REGULAR,0
3156315,6,6,REGULAR,0
5107907,1,1,REGULAR,0
5155507,1,1,REGULAR,0
3328900,1,1,REGULAR,0
5375474,1,1,REGULAR,0
5245763,1,1,REGULAR,0
6560477,1,1,REGULAR,0
1691948,1,1,REGULAR,0
5403349,1,1,REGULAR,0
3185928,1,1,REGULAR,0
6287364,1,1,REGULAR,0
6571627,2,2,REGULAR,0
6747304,2,2,REGULAR,0
5447867,2,2,REGULAR,0
1776663,1,1,REGULAR,0
3826079,1,1,REGULAR,0
6638130,1,1,REGULAR,0
5361248,2,0,REGULAR,0
6376243,1,1,REGULAR,0
3350736,1,1,REGULAR,0
6977624,1,1,REGULAR,0
3640792,1,0,REGULAR,0
5491017,1,1,REGULAR,0
5391798,1,1,REGULAR,0
3614154,1,0,REGULAR,0
1862007,2,2,REGULAR,0
3219586,1,1,REGULAR,0
5115799,1,1,REGULAR,0
5946863,1,1,REGULAR,0
6884914,1,0,REGULAR,0
6494700,1,1,REGULAR,0
5310856,1,1,REGULAR,0
6189096,1,1,REGULAR,0
3349360,2,2,REGULAR,0
1873723,1,1,REGULAR,0
6684937,1,1,REGULAR,0
6564971,1,0,REGULAR,0
6858352,1,1,REGULAR,0
6124685,1,1,REGULAR,0
6419300,1,0,REGULAR,0
6973745,1,1,REGULAR,0
6434523,1,1,REGULAR,0
3841470,1,1,REGULAR,0
5773139,1,1,REGULAR,0
3503290,1,1,REGULAR,0
5739198,2,2,REGULAR,0
3670733,1,1,REGULAR,0
6235433,1,1,REGULAR,0
5776509,2,2,REGULAR,0
3599362,1,1,PROMOTIONAL,0
3790443,7,7,PROMOTIONAL,0
5717948,1,1,REGULAR,0
1703544,2,2,REGULAR,0
1518090,1,1,REGULAR,0
1609558,1,1,REGULAR,0
3599366,2,2,PROMOTIONAL,0
1778077,1,1,REGULAR,0
1504589,1,1,REGULAR,0
3697668,1,1,REGULAR,0
5825860,1,1,REGULAR,0
1531446,1,1,REGULAR,0
5931947,1,1,REGULAR,0
5849322,1,1,REGULAR,0
1479048,1,1,REGULAR,0
6664054,1,1,REGULAR,0
1703131,1,1,REGULAR,0
3494790,1,1,REGULAR,0
3466585,1,1,PROMOTIONAL,0
5787902,4,4,PROMOTIONAL,0
3715120,1,1,REGULAR,0
5951058,1,1,REGULAR,0
3818971,1,1,REGULAR,0
5825536,1,1,REGULAR,0
6805872,1,1,REGULAR,0
6474341,1,0,REGULAR,0
6660276,1,1,REGULAR,0
6108736,1,1,REGULAR,0
5709693,1,1,REGULAR,0
6348636,1,1,REGULAR,0
6203034,6,6,REGULAR,0
5708787,1,1,REGULAR,0
3455280,1,1,REGULAR,0
6165266,1,1,PROMOTIONAL,0
5677310,1,1,REGULAR,0
1709390,1,1,REGULAR,0
1745573,4,4,PROMOTIONAL,0
5761768,1,1,PROMOTIONAL,0
3717019,1,1,REGULAR,0
1735317,1,1,REGULAR,0
5712938,1,1,REGULAR,0
3465146,3,3,PROMOTIONAL,0
6745237,1,1,REGULAR,0
3727303,1,1,REGULAR,0
5166148,1,1,REGULAR,0
6893492,1,1,REGULAR,0
1615478,1,1,REGULAR,0
5802513,1,1,REGULAR,0
3724863,1,1,REGULAR,0
3815702,2,2,REGULAR,0
3498206,1,1,REGULAR,0
5886636,2,2,REGULAR,0
3544822A,1,1,PROMOTIONAL,0
6805330,1,1,REGULAR,0
6257815,1,1,REGULAR,0
3691149,1,1,REGULAR,0
5688592,1,1,REGULAR,0
5797791,1,1,REGULAR,0
6889204,1,1,REGULAR,0
1495769,1,1,REGULAR,0
5741114,2,2,PROMOTIONAL,0
6298539,1,1,REGULAR,0
6689766,1,1,REGULAR,0
6641725,1,1,PROMOTIONAL,0
6460132,1,1,REGULAR,0
6302378,1,1,REGULAR,0
1625955,1,1,REGULAR,0
3775570,1,1,REGULAR,0
5101364,1,1,PROMOTIONAL,0
6962710,1,1,REGULAR,0
5157427,1,1,REGULAR,0
5680947,1,1,REGULAR,0
3604815,1,1,REGULAR,0
1489549,1,1,REGULAR,0
3613613,1,1,REGULAR,0
6948878,1,1,REGULAR,0
1740144,3,3,PROMOTIONAL,0
6932522,1,1,REGULAR,0
6149636,1,0,PROMOTIONAL,0
3612412,1,1,REGULAR,0
5898251,2,2,PROMOTIONAL,0
6873035,1,1,REGULAR,0
6656495,1,1,REGULAR,0
6375392,1,1,PROMOTIONAL,0
6101857,1,1,REGULAR,0
6008139,1,1,SEASONAL,0
3252673,4,4,REGULAR,0
6464934,1,0,PROMOTIONAL,0
6492485,2,0,REGULAR,0
6743337,1,1,REGULAR,0
6676700,2,0,REGULAR,0
6692731,1,1,PROMOTIONAL,0
6496413,1,1,REGULAR,0
6675790,1,1,REGULAR,0
6503495,1,1,REGULAR,0
6206492,1,1,REGULAR,0
6743275,1,1,REGULAR,0
6406541,1,1,REGULAR,0
6710817,1,1,REGULAR,0
6123007,2,2,REGULAR,0
1817354,3,3,REGULAR,0
3317283,2,2,REGULAR,0
3815808,12,12,REGULAR,0
3358691,-3,-3,REGULAR,0
3684386,1,1,REGULAR,0
6239060,9,9,REGULAR,0
3558406,1,1,REGULAR,0
6248620,1,1,REGULAR,0
5363898,1,1,REGULAR,0
1816005,1,1,REGULAR,0
5151819,1,1,REGULAR,0
1723257,1,1,REGULAR,0
6609058,1,1,REGULAR,0
6796608,1,1,REGULAR,0
6973139,1,1,REGULAR,0
6197220,1,1,PROMOTIONAL,0
6742054,1,1,PROMOTIONAL,0
6278198,1,1,REGULAR,0
6272348,1,1,PROMOTIONAL,0
6779448,1,1,REGULAR,0
6958861,1,1,REGULAR,0
6641009,1,1,REGULAR,0
6393482,1,1,PROMOTIONAL,0
3686451,1,0,BOOKING,0
3822381,1,1,REGULAR,0
6766561,2,2,REGULAR,0
6579808,1,1,REGULAR,0
5341511,2,0,REGULAR,0
1607038,1,1,REGULAR,0
1889147,1,0,REGULAR,0
1637204,1,1,REGULAR,0
1470783,1,1,REGULAR,0
1877388,2,2,REGULAR,0
3236241,2,0,REGULAR,0
6681080,1,1,REGULAR,0
3130030,1,1,REGULAR,0
6209477,1,1,REGULAR,0
3898921,2,2,REGULAR,0
6786149,1,1,REGULAR,0
6785797,2,2,REGULAR,0
3662594,1,1,REGULAR,0
6683118,1,1,REGULAR,0
6676914,1,1,REGULAR,0
5173128,1,0,REGULAR,0
6334990,1,0,REGULAR,0
3192541,1,1,REGULAR,0
3142573,3,3,REGULAR,0
5234992,1,0,REGULAR,0
5708068,1,1,REGULAR,0
6408720,1,1,REGULAR,0
1730653,1,1,PROMOTIONAL,0
1954199,1,1,REGULAR,0
3126404,2,2,PROMOTIONAL,0
1871658,1,1,REGULAR,0
6593132,1,1,REGULAR,0
5437035,1,0,REGULAR,0
3114889,3,0,REGULAR,0
3281719,1,1,REGULAR,0
6101773,1,1,REGULAR,0
3157887,1,1,REGULAR,0
3669108,1,1,REGULAR,0
6741379,1,1,REGULAR,0
1672592,1,0,REGULAR,0
3207290,1,1,REGULAR,0
6572380,1,1,REGULAR,0
3129884,2,2,REGULAR,0
6510945,1,1,REGULAR,0
3767156,1,0,REGULAR,0
1858358,1,1,REGULAR,0
5390561,2,2,REGULAR,0
3551756,1,1,REGULAR,0
1709855,1,1,REGULAR,0
3102393,1,0,REGULAR,0
3605249,1,1,REGULAR,0
6694062,1,1,REGULAR,0
5805415,1,1,REGULAR,0
5469573,1,0,REGULAR,0
6701537,1,1,REGULAR,0
3833903,1,1,REGULAR,0
3101949,1,1,REGULAR,0
3906905,1,1,REGULAR,0
1790634,1,1,REGULAR,0
3283168,1,1,REGULAR,0
5346515,1,0,REGULAR,0
3730513,1,1,REGULAR,0
6123023,1,1,REGULAR,0
3195838,1,1,REGULAR,0
3829840,1,1,REGULAR,0
5238784,2,2,REGULAR,0
3898925,1,1,REGULAR,0
3497739,1,1,REGULAR,0
6770578,1,1,REGULAR,0
3640783,1,1,REGULAR,0
5701494,1,1,REGULAR,0
5924785,1,1,REGULAR,0
6887593,1,1,REGULAR,0
6620926,1,1,PROMOTIONAL,0
6749002,1,1,REGULAR,0
5881470,1,1,REGULAR,0
1792501,1,1,REGULAR,0
1927843A,1,1,REGULAR,0
6513120,2,2,REGULAR,0
3279625,2,2,REGULAR,0
1744466,1,1,REGULAR,0
6172300,2,2,REGULAR,0
6758762,1,0,REGULAR,0
6893870,1,1,REGULAR,0
9808256,1,1,PROMOTIONAL,?
9822885,1,1,PROMOTIONAL,?
5346442,3,3,REGULAR,0
5207993,2,2,REGULAR,0
3847104,4,4,REGULAR,0
6505736,3,3,REGULAR,0
1724705,1,1,REGULAR,0
3831585,1,1,REGULAR,0
1678962,1,1,REGULAR,0
3128294,2,2,NON SALEABLE,0
6781912,2,2,REGULAR,0
3295020,1,1,REGULAR,0
1798392,1,1,REGULAR,0
6861819,1,1,REGULAR,0
3882327,2,0,REGULAR,0
5362218,2,2,REGULAR,0
3133637,1,1,REGULAR,0
3223750,2,0,REGULAR,0
5446161,2,2,REGULAR,0
3219780,3,3,REGULAR,0
6642097,1,0,REGULAR,0
1700989,1,1,REGULAR,0
3724543,11,11,REGULAR,0
3791125,1,1,REGULAR,0
5876271,2,0,REGULAR,0
3848337,1,1,REGULAR,0
5689852,1,0,REGULAR,0
1517844,1,1,REGULAR,0
3466719,1,1,REGULAR,0
3218539,1,0,REGULAR,0
5451372,1,1,REGULAR,0
5103233,1,1,REGULAR,0
1542597,1,1,REGULAR,0
6833387,1,1,REGULAR,0
1963032,1,1,REGULAR,0
5694180,1,0,REGULAR,0
1552747,1,1,REGULAR,0
3302323,1,1,REGULAR,0
3122457,1,1,REGULAR,0
1870877,1,0,REGULAR,0
1611651,1,0,REGULAR,0
3666104,1,1,REGULAR,0
3594896,1,0,REGULAR,0
6839597,1,1,REGULAR,0
1671864,1,1,REGULAR,0
6275554,1,1,REGULAR,0
5742223,1,1,REGULAR,0
3511780,1,1,REGULAR,0
1796110,1,1,REGULAR,0
5378609A,1,1,REGULAR,0
3794660,1,1,REGULAR,0
6105183,1,1,REGULAR,0
3781175,1,1,REGULAR,0
3111982,1,1,REGULAR,0
5464468,1,1,REGULAR,0
3209221,1,0,REGULAR,0
3186278,1,1,REGULAR,0
3566931,1,1,REGULAR,0
5380705,1,1,REGULAR,0
3783452,1,0,REGULAR,0
3276837,1,0,REGULAR,0
5702226,1,1,REGULAR,0
6912529,1,0,REGULAR,0
1556925,1,1,REGULAR,0
5728432,1,1,REGULAR,0
5285764,1,0,REGULAR,0
6959605,2,2,REGULAR,0
6173861,1,1,REGULAR,0
3211760,1,1,REGULAR,0
5533982,2,2,PROMOTIONAL,0
5167557,1,1,REGULAR,0
6901923,1,1,REGULAR,0
1792802,1,0,REGULAR,0
6440194,1,1,REGULAR,0
1507759,1,1,REGULAR,0
3268593,1,1,REGULAR,0
5442186,1,1,REGULAR,0
5252623,2,0,REGULAR,0
3843842,1,1,REGULAR,0
3550207,1,1,REGULAR,0
3299513,1,1,REGULAR,0
3915804,1,1,REGULAR,0
3905634,1,1,REGULAR,0
3846807,1,1,REGULAR,0
6387584,1,1,REGULAR,0
3305719,1,0,REGULAR,0
5137042,1,1,REGULAR,0
5688588,1,1,REGULAR,0
3738885,1,1,PROMOTIONAL,0
5814116,1,1,REGULAR,0
1793170,4,4,PROMOTIONAL,0
6358189,1,1,REGULAR,0
6594910,1,1,REGULAR,0
3614874,1,0,REGULAR,0
1100019,1,0,REGULAR,0
5533102,1,0,REGULAR,0
3573301,1,1,PROMOTIONAL,0
3587060,1,1,REGULAR,0
6800465,1,1,REGULAR,0
6725641,1,1,REGULAR,0
3750056,2,2,REGULAR,0
3321356,1,1,REGULAR,0
3351218,1,1,REGULAR,0
3748926,1,1,REGULAR,0
3359949,2,0,REGULAR,0
1708078,2,2,REGULAR,0
3221845,1,1,REGULAR,0
3364022,1,0,REGULAR,0
1975289,1,1,REGULAR,0
5451161,1,1,REGULAR,0
1949446,1,1,REGULAR,0
3163267,1,1,REGULAR,0
3334276,42,42,EMERG TRANSFER,0
3272831,1,1,REGULAR,0
6560078,1,1,REGULAR,0
3536326,1,1,REGULAR,0
6809772,1,1,REGULAR,0
6268717,1,1,REGULAR,0
6369823,1,1,REGULAR,0
6681147,1,1,REGULAR,0
6752679,1,1,REGULAR,0
6768047,1,1,REGULAR,0
6824667,1,1,REGULAR,0
6581544,1,1,REGULAR,0
6755170,1,1,REGULAR,0
6747129,1,1,REGULAR,0
6869903,1,1,REGULAR,0
6961738,1,1,REGULAR,0
6258310,1,1,REGULAR,0
6821107,1,1,REGULAR,0
6766180,1,1,REGULAR,0
6742918,1,1,REGULAR,0
6777308,1,1,REGULAR,0
6775228,1,1,REGULAR,0
6416611,1,1,REGULAR,0
6621789,1,1,REGULAR,0
6712507,1,1,REGULAR,0
6659852,1,1,REGULAR,0
6864343,1,1,REGULAR,0
6574757,3,0,REGULAR,0
6123566,1,1,REGULAR,0
6593401,1,1,REGULAR,0
6438210,1,1,REGULAR,0
6472956,1,0,REGULAR,0
6369176,1,1,REGULAR,0
6843297,2,2,REGULAR,0
6651681,1,1,PROMOTIONAL,0
6729076,2,2,REGULAR,0
6295952,1,1,REGULAR,0
6940353,3,3,REGULAR,0
6185100,3,0,REGULAR,0
6260300,2,2,REGULAR,0
6782553,5,5,REGULAR,0
6769175,2,0,REGULAR,0
3783880,1,1,REGULAR,0
1669348,1,1,REGULAR,0
1744130,1,1,PROMOTIONAL,0
5836096,1,1,REGULAR,0
3458128,3,3,REGULAR,0
3716944,1,1,REGULAR,0
6574144,1,1,REGULAR,0
1652551,1,1,REGULAR,0
5871829,1,1,REGULAR,0
