,CUSTOMER_NUMBER,CUSTOMER_LOCATION,CUSTOMER_DEPARTMENT,CUSTOMER_PROVINCE
6004,2438,12,62,TEXAS
6005,2645,10,62,ARIZONA
6006,2214,3,62,ARIZONA
6007,2438,33,62,TEXAS
6008,2914,47,62,CALIFORNIA
6009,2438,52,62,TEXAS
6010,16092,1,0,NEW JERSEY
6011,2073,4,62,TEXAS
6012,985,17,62,ARIZONA
6013,1691,12,62,ARIZONA
6014,15037,1,0,MICHIGAN
6015,15190,1,0,ARIZONA
6016,1691,1,62,ARIZONA
6017,2205,1,0,TEXAS
6018,2144,48,62,CALIFORNIA
6019,2037,1,60,ARIZONA
6020,1360,1,62,ARIZONA
6021,387,15,62,ARIZONA
6022,2020,29,10,TEXAS
6023,387,22,30,ARIZONA
6024,387,6,62,ARIZONA
6025,2142,4,62,ARIZONA
6026,2486,1,62,TEXAS
6027,2214,3,62,ARIZONA
6028,2841,2,62,TEXAS
6029,7331,3,60,FLORIDA
6030,2205,1,0,TEXAS
6031,387,4,62,ARIZONA
6032,2620,20,62,ARIZONA
6033,1811,1,62,TEXAS
6034,2486,1,62,TEXAS
6035,16473,1,0,FLORIDA
6036,185,1,9,CALIFORNIA
6037,437,1,60,CALIFORNIA
6038,16077,1,0,CALIFORNIA
6039,1972,1,60,TEXAS
6040,7331,151,26,GEORGIA
6041,858,1,0,CALIFORNIA
6042,2312,1,60,ARIZONA
6043,2620,21,62,ARIZONA
6044,2754,2,62,CALIFORNIA
6045,2142,70,62,ARIZONA
6046,15222,1,0,ARIZONA
6047,7331,131,19,GEORGIA
6048,387,11,62,ARIZONA
6049,2144,31,62,CALIFORNIA
6050,655,1,60,TEXAS
6051,732,1,62,TEXAS
6052,3912,1,60,MICHIGAN
6053,1691,11,62,ARIZONA
6054,389,3,62,ARIZONA
6055,1819,1,60,TEXAS
6056,10427,1,0,MICHIGAN
6057,1691,14,62,ARIZONA
6058,387,4,62,ARIZONA
6059,387,13,62,ARIZONA
6060,387,11,62,ARIZONA
6061,1984,1,0,ARIZONA
6062,10810,1,0,ARIZONA
6063,2142,5,62,ARIZONA
6064,1629,1,0,FLORIDA
6065,15202,1,0,TEXAS
6066,1691,1,62,ARIZONA
6067,10613,1,0,ARIZONA
6068,64,1,62,CALIFORNIA
6069,2914,47,62,CALIFORNIA
6070,2701,1,62,ARIZONA
6071,2438,15,62,TEXAS
6072,185,42,9,CALIFORNIA
6073,2579,1,0,FLORIDA
6074,2950,2,9,TEXAS
6075,387,5,62,ARIZONA
6076,1709,41,62,TEXAS
6077,1979,1,62,ARIZONA
6078,16337,1,0,ARIZONA
6079,2674,21,65,CALIFORNIA
6080,1860,1,0,NEW JERSEY
6081,2312,3,62,ARIZONA
6082,2438,6,65,TEXAS
6083,2061,7,62,TEXAS
6084,2312,12,62,ARIZONA
6085,2486,1,62,TEXAS
6086,387,10,62,ARIZONA
6087,1934,1,62,ARIZONA
6088,10757,1,0,TEXAS
6089,1954,1,62,MICHIGAN
6090,10613,1,0,ARIZONA
6091,2142,6,62,ARIZONA
6092,2914,47,62,CALIFORNIA
6093,2620,18,62,ARIZONA
6094,1934,4,62,ARIZONA
6095,387,1,62,ARIZONA
6096,387,5,62,ARIZONA
6097,387,24,62,ARIZONA
6098,387,5,62,ARIZONA
6099,930,1,9,CALIFORNIA
6100,1974,10,9,CALIFORNIA
6101,2002,1,60,FLORIDA
6102,387,6,62,ARIZONA
6103,15190,1,0,ARIZONA
6104,2645,10,62,ARIZONA
6105,1895,1,62,CALIFORNIA
6106,4959,4,62,CALIFORNIA
6107,2020,4,60,TEXAS
6108,387,19,65,ARIZONA
6109,2759,1,9,CALIFORNIA
6110,387,3,62,ARIZONA
6111,387,10,62,ARIZONA
6112,2182,8,62,TEXAS
6113,2701,11,9,ARIZONA
6114,387,11,62,ARIZONA
6115,387,13,62,ARIZONA
6116,2020,82,70,TEXAS
6117,75364,1,0,TEXAS
6118,78,2,73,TEXAS
6119,10986,1,0,TEXAS
6120,2305,1,70,CALIFORNIA
6121,1954,1,70,MICHIGAN
6122,5807,1,0,TEXAS
6123,3911,2,60,MICHIGAN
6124,2438,6,30,TEXAS
6125,168,1,32,ARIZONA
6126,387,1,30,ARIZONA
6127,387,1,30,ARIZONA
6128,1691,1,30,ARIZONA
6129,2059,6,62,CALIFORNIA
6130,387,6,30,ARIZONA
6131,2073,22,70,TEXAS
6132,4104,1,0,ARIZONA
6133,1212,1,0,CALIFORNIA
6134,6764,1,0,TEXAS
6135,382,1,0,TEXAS
6136,5622,6,0,  
6137,5622,61,0,TEXAS
6138,4094,1,0,ARIZONA
6139,2073,45,9,TEXAS
6140,387,1,62,ARIZONA
6141,985,1,62,ARIZONA
6142,2059,6,62,CALIFORNIA
6143,389,1,60,ARIZONA
6144,10512,1,0,GEORGIA
6145,2438,6,66,TEXAS
6146,2486,6,62,TEXAS
6147,10952,1,0,MICHIGAN
6148,2230,1,66,TEXAS
6149,168,4,66,ARIZONA
6150,387,9,66,ARIZONA
6151,2149,6,66,TEXAS
6152,64,1,66,CALIFORNIA
6153,10110,1,0,ARIZONA
6154,2182,8,66,TEXAS
6155,1891,3,10,TEXAS
6156,2813,1,61,TEXAS
6158,2061,1,62,TEXAS
6159,387,22,62,ARIZONA
6160,387,11,62,ARIZONA
6161,1496,9,62,ARIZONA
6162,771,1,62,CALIFORNIA
6163,2305,1,62,CALIFORNIA
6164,2754,2,62,CALIFORNIA
6165,15093,1,0,CALIFORNIA
6166,64,1,62,CALIFORNIA
6167,1891,2,62,TEXAS
6168,387,1,62,ARIZONA
6169,655,10,62,TEXAS
6170,387,4,30,ARIZONA
6171,382,1,0,TEXAS
6172,2486,4,62,TEXAS
6173,2149,1,70,TEXAS
6174,11029,1,0,ARIZONA
6175,1488,1,0,ARIZONA
6176,4096,1,0,ARIZONA
6177,2142,5,62,ARIZONA
6178,387,17,62,ARIZONA
6179,2486,4,62,TEXAS
6180,2438,52,62,TEXAS
6181,389,1,60,ARIZONA
6182,2620,20,62,ARIZONA
6183,387,16,62,ARIZONA
6184,2754,2,62,CALIFORNIA
6185,1807,2,9,CALIFORNIA
6186,2438,15,62,TEXAS
6187,271,22,62,CALIFORNIA
6188,387,10,62,ARIZONA
6189,2645,10,62,ARIZONA
6190,2438,15,62,TEXAS
6191,655,1,60,TEXAS
6192,387,2,62,ARIZONA
6193,2182,8,66,TEXAS
6194,1412,1,9,TEXAS
6195,1412,11,86,TEXAS
6196,2144,48,62,CALIFORNIA
6197,1819,6,62,TEXAS
6198,387,2,62,ARIZONA
6199,2073,45,9,TEXAS
6200,387,19,62,ARIZONA
6201,2486,6,62,TEXAS
6202,2914,47,62,CALIFORNIA
6203,1979,1,62,ARIZONA
6204,2486,4,62,TEXAS
6205,2914,1,62,CALIFORNIA
6206,2073,4,62,TEXAS
6207,2950,2,9,TEXAS
6208,1691,72,67,ARIZONA
6209,2142,15,62,ARIZONA
6210,2312,13,9,ARIZONA
6211,387,7,62,ARIZONA
6212,2230,1,64,TEXAS
6213,804,6,62,TEXAS
6214,1709,51,62,TEXAS
6215,2144,74,62,CALIFORNIA
6216,2645,10,62,ARIZONA
6217,1811,1,62,TEXAS
6218,2013,1,62,ARIZONA
6219,1691,1,62,ARIZONA
6220,16359,1,0,MICHIGAN
6221,1693,11,60,TEXAS
6222,10672,3,0,CALIFORNIA
6223,2472,1,0,FLORIDA
6224,6625,1,0,TEXAS
6225,322,1,62,TEXAS
6226,1934,1,62,ARIZONA
6227,509,1,0,TEXAS
6228,2791,1,0,ARIZONA
6229,2002,1,60,FLORIDA
6230,2073,89,62,TEXAS
6231,168,1,62,ARIZONA
6232,387,13,62,ARIZONA
6233,2142,5,62,ARIZONA
6234,10617,1,0,CALIFORNIA
6235,10518,1,0,GEORGIA
6236,4106,1,0,ARIZONA
6237,5622,4,0,TEXAS
6238,154,1,0,CALIFORNIA
6239,4106,1,0,ARIZONA
6240,387,1,62,ARIZONA
6241,389,1,66,ARIZONA
6242,531,1,10,ARIZONA
6243,1934,70,13,ARIZONA
6244,2701,11,64,ARIZONA
6245,985,20,64,ARIZONA
6246,2806,1,64,CALIFORNIA
6247,387,14,64,ARIZONA
6248,2144,48,64,CALIFORNIA
6249,2438,33,64,TEXAS
6250,7331,891,9,GEORGIA
6251,81647,1,0,TEXAS
6252,2438,33,62,TEXAS
6253,2073,45,64,TEXAS
6254,462,1,0,OHIO
6255,387,3,64,ARIZONA
6256,2061,1,64,TEXAS
6257,646,2,66,MICHIGAN
6258,1709,1,64,TEXAS
6259,2438,15,61,TEXAS
6260,2620,17,83,ARIZONA
6261,1895,1,66,CALIFORNIA
6262,387,14,62,ARIZONA
6263,1819,1,60,TEXAS
6264,2438,15,62,TEXAS
6265,804,6,62,TEXAS
6266,16473,1,0,FLORIDA
6267,1709,21,62,TEXAS
6268,1954,1,62,MICHIGAN
6269,437,1,60,CALIFORNIA
6270,2486,1,62,TEXAS
6271,2014,12,60,TEXAS
6272,1934,4,62,ARIZONA
6273,2194,1,0,ARIZONA
6274,16077,1,0,CALIFORNIA
6275,1934,4,62,ARIZONA
6276,2806,17,62,CALIFORNIA
6277,7319,1,0,ARIZONA
6278,1869,5,60,CALIFORNIA
6279,2486,4,62,TEXAS
6280,2438,11,62,TEXAS
6281,2666,1,62,CALIFORNIA
6282,185,42,9,CALIFORNIA
6283,2061,7,62,TEXAS
6284,2950,2,9,TEXAS
6285,2013,1,62,ARIZONA
6286,2914,1,62,CALIFORNIA
6287,387,3,62,ARIZONA
6288,7331,971,90,NEW JERSEY
6289,110,6,60,TEXAS
6290,1807,3,60,CALIFORNIA
6291,2002,1,60,FLORIDA
6292,110,7,60,TEXAS
6293,387,6,62,ARIZONA
6294,2674,21,60,CALIFORNIA
6295,2486,7,62,TEXAS
6296,12001,1,0,ARIZONA
6297,2486,7,62,TEXAS
6298,2438,33,62,TEXAS
6299,2486,1,62,TEXAS
6300,10858,1,0,ARIZONA
6301,2438,33,62,TEXAS
6302,804,1,60,TEXAS
6303,1984,1,0,ARIZONA
6304,387,9,62,ARIZONA
6305,2144,48,62,CALIFORNIA
6306,2701,1,62,ARIZONA
6307,387,3,62,ARIZONA
6308,10654,1,0,MICHIGAN
6309,387,13,62,ARIZONA
6310,387,21,62,ARIZONA
6311,1974,1,9,CALIFORNIA
6312,1691,12,62,ARIZONA
6313,1871,1,62,ARIZONA
6314,387,4,62,ARIZONA
6315,10569,1,0,CALIFORNIA
6316,387,5,62,ARIZONA
6317,1807,2,9,CALIFORNIA
6318,386,1,0,TEXAS
6319,2447,1,0,MICHIGAN
6320,10619,1,0,ARIZONA
6321,2806,1,61,CALIFORNIA
6322,2073,45,9,TEXAS
6323,883,1,60,TEXAS
6324,1709,21,62,TEXAS
6325,1307,2,60,TEXAS
6326,1819,6,62,TEXAS
6327,387,22,62,ARIZONA
6328,452,1,62,TEXAS
6329,2645,10,62,ARIZONA
6330,2312,3,62,ARIZONA
6331,883,1,60,TEXAS
6332,168,1,62,ARIZONA
6333,2914,1,62,CALIFORNIA
6334,387,23,62,ARIZONA
6335,387,23,62,ARIZONA
6336,2073,45,9,TEXAS
6337,185,1,9,CALIFORNIA
6338,2312,1,62,ARIZONA
6339,1693,1,60,TEXAS
6340,1895,1,62,CALIFORNIA
6341,1693,1,60,TEXAS
6342,387,7,30,ARIZONA
6343,2230,1,62,TEXAS
6344,2073,4,62,TEXAS
6345,2486,4,62,TEXAS
6346,1972,1,60,TEXAS
6347,2020,24,60,TEXAS
6348,1775,7,62,CALIFORNIA
6349,804,1,60,TEXAS
6350,1974,1,9,CALIFORNIA
6351,2144,31,62,CALIFORNIA
6352,1691,11,62,ARIZONA
6353,2144,31,62,CALIFORNIA
6354,2438,6,62,TEXAS
6355,7616,1,0,ARIZONA
6356,6275,1,0,TEXAS
6357,4107,1,0,ARIZONA
6358,2438,6,30,TEXAS
6359,387,16,30,ARIZONA
6360,387,9,30,ARIZONA
6361,2620,22,32,ARIZONA
6362,208,1,30,TEXAS
6363,2438,15,32,TEXAS
6364,7331,381,26,GEORGIA
6365,387,3,30,ARIZONA
6366,387,5,30,ARIZONA
6367,2806,1,62,CALIFORNIA
6368,1954,1,62,MICHIGAN
6369,2972,3,62,TEXAS
6370,2126,1,0,ARIZONA
6371,2674,21,60,CALIFORNIA
6372,2020,4,30,TEXAS
6373,2620,21,32,ARIZONA
6374,2754,2,62,CALIFORNIA
6375,2312,12,62,ARIZONA
6376,2214,3,62,ARIZONA
6377,387,8,62,ARIZONA
6378,7331,461,9,GEORGIA
6379,655,1,30,TEXAS
6380,387,24,30,ARIZONA
6381,2059,33,62,CALIFORNIA
6382,387,7,30,ARIZONA
6383,1691,11,30,ARIZONA
6384,387,20,30,ARIZONA
6385,387,1,30,ARIZONA
6386,387,20,30,ARIZONA
6387,387,1,30,ARIZONA
6388,2438,5,30,TEXAS
6389,1891,2,30,TEXAS
6390,2312,1,30,ARIZONA
6391,75127,1,0,ARIZONA
6392,2438,6,62,TEXAS
6393,2872,61,62,TEXAS
6394,387,21,30,ARIZONA
6395,2438,9,23,TEXAS
6396,2701,2,10,ARIZONA
6397,387,1,30,ARIZONA
6398,1891,22,60,TEXAS
6399,2059,6,62,CALIFORNIA
6400,185,42,9,CALIFORNIA
6401,985,1,62,ARIZONA
6402,2438,15,62,TEXAS
6403,1691,11,62,ARIZONA
6404,387,8,62,ARIZONA
6405,2806,1,62,CALIFORNIA
6406,11000,1,0,ARIZONA
6407,2300,9,9,CALIFORNIA
6408,2142,6,62,ARIZONA
6409,2020,67,60,TEXAS
6410,2142,5,62,ARIZONA
6411,2144,73,62,CALIFORNIA
6412,1043,1,0,CALIFORNIA
6413,10315,1,0,TEXAS
6414,4500,1,0,ARIZONA
6415,10953,1,0,ARIZONA
6416,7616,1,0,ARIZONA
6417,382,1,0,TEXAS
6418,1004,1,0,CALIFORNIA
6419,10618,1,0,ARIZONA
6420,2346,1,0,ARIZONA
6421,600,1,0,NEW JERSEY
6422,4091,1,0,ARIZONA
6423,4505,1,0,ARIZONA
6424,1691,11,64,ARIZONA
6425,1691,11,30,ARIZONA
6426,2144,74,66,CALIFORNIA
6427,389,3,66,ARIZONA
6428,2438,6,65,TEXAS
6429,2142,70,62,ARIZONA
6430,1895,1,62,CALIFORNIA
6431,16281,1,0,ARIZONA
6432,341,1,0,NEW JERSEY
6433,4106,1,0,ARIZONA
6434,4505,1,0,ARIZONA
6435,567,1,0,CALIFORNIA
6436,387,11,65,ARIZONA
6437,2438,5,65,TEXAS
6438,387,19,65,ARIZONA
6439,110,1,65,TEXAS
6440,10810,1,0,ARIZONA
6441,1307,2,65,TEXAS
6442,10670,1,0,CALIFORNIA
6443,2486,4,65,TEXAS
6444,2061,7,66,TEXAS
6445,208,5,65,TEXAS
6446,2238,1,0,TEXAS
6447,985,20,66,ARIZONA
6448,387,11,65,ARIZONA
6449,2144,33,65,CALIFORNIA
6450,1775,1,65,CALIFORNIA
6451,410,1,65,TEXAS
6452,64,1,65,CALIFORNIA
6453,387,5,65,ARIZONA
6454,2073,61,65,TEXAS
6455,1954,1,70,MICHIGAN
6456,2761,1,70,MICHIGAN
6457,5671,1,0,CALIFORNIA
6458,1954,1,70,MICHIGAN
6459,110,3,20,TEXAS
6460,2312,6,20,ARIZONA
6461,2486,51,20,TEXAS
6462,437,11,9,CALIFORNIA
6463,2205,1,0,TEXAS
6464,387,24,62,ARIZONA
6465,2806,3,62,CALIFORNIA
6466,452,1,62,TEXAS
6467,168,4,62,ARIZONA
6468,2013,1,62,ARIZONA
6469,271,11,62,CALIFORNIA
6470,2142,5,62,ARIZONA
6471,1709,1,62,TEXAS
6472,2144,48,62,CALIFORNIA
6473,185,1,62,CALIFORNIA
6474,7616,1,0,ARIZONA
6475,10139,14,0,ARIZONA
6476,6651,1,0,TEXAS
6477,985,1,62,ARIZONA
6478,1693,1,60,TEXAS
6479,1709,21,62,TEXAS
6480,2013,1,62,ARIZONA
6481,2002,1,60,FLORIDA
6482,387,9,62,ARIZONA
6483,2073,86,62,TEXAS
6484,185,42,9,CALIFORNIA
6485,104,1,62,TEXAS
6486,387,17,62,ARIZONA
6487,2014,12,60,TEXAS
6488,2230,5,62,TEXAS
6489,985,14,62,ARIZONA
6490,1895,1,62,CALIFORNIA
6491,1895,1,62,CALIFORNIA
6492,2214,3,62,ARIZONA
6493,2014,17,76,TEXAS
6494,2182,14,73,TEXAS
6495,2296,1,81,CALIFORNIA
6496,2142,15,62,ARIZONA
6497,1934,5,70,ARIZONA
6498,3492,1,0,NEW JERSEY
6499,2174,1,0,ARIZONA
6500,11011,5,0,ARIZONA
6501,382,1,0,TEXAS
6502,6743,1,0,TEXAS
6503,11010,1,0,ARIZONA
6504,208,2,70,TEXAS
6505,1934,50,70,ARIZONA
6506,10073,1,0,ARIZONA
6507,2438,12,61,TEXAS
6508,16281,1,0,ARIZONA
6509,2312,6,20,ARIZONA
6510,2701,2,10,ARIZONA
6511,2620,21,62,ARIZONA
6512,2438,12,62,TEXAS
6513,883,4,10,TEXAS
6514,10939,1,0,ARIZONA
6515,161,1,0,CALIFORNIA
6516,12001,1,0,ARIZONA
6517,4098,1,0,ARIZONA
6518,347,1,0,CALIFORNIA
6519,10000,1,0,CALIFORNIA
6520,15735,1,0,TEXAS
6521,10768,1,0,ARIZONA
6522,7167,1,0,NEW JERSEY
6523,4507,1,0,ARIZONA
6524,10068,1,0,ARIZONA
6525,1891,2,62,TEXAS
6526,1691,12,62,ARIZONA
6527,168,4,62,ARIZONA
6528,208,14,62,TEXAS
6529,16025,1,0,TEXAS
6530,387,20,62,ARIZONA
6531,2142,7,60,ARIZONA
6532,1691,1,62,ARIZONA
6533,2438,5,62,TEXAS
6534,2073,61,9,TEXAS
6535,1974,1,9,CALIFORNIA
6536,16087,1,0,ARIZONA
6537,1775,7,62,CALIFORNIA
6538,8,1,9,TEXAS
6539,389,11,60,ARIZONA
6540,387,3,62,ARIZONA
6541,2674,21,60,CALIFORNIA
6542,387,5,62,ARIZONA
6543,387,9,62,ARIZONA
6544,1891,2,62,TEXAS
6545,1691,56,70,ARIZONA
6546,2914,47,62,CALIFORNIA
6547,1464,2,62,TEXAS
6548,985,1,62,ARIZONA
6549,2312,15,60,ARIZONA
6550,2059,6,62,CALIFORNIA
6551,2142,6,62,ARIZONA
6552,1891,8,62,TEXAS
6553,15190,1,0,ARIZONA
6554,985,20,62,ARIZONA
6555,387,2,62,ARIZONA
6556,16473,1,0,FLORIDA
6557,347,1,0,CALIFORNIA
6558,2205,1,0,TEXAS
6559,161,1,0,CALIFORNIA
6560,381,1,0,TEXAS
6561,325,1,0,ARIZONA
6562,2447,1,0,MICHIGAN
6563,387,17,62,ARIZONA
6564,1954,1,68,MICHIGAN
6565,2438,7,70,TEXAS
6566,2312,6,20,ARIZONA
6567,2059,6,61,CALIFORNIA
6568,75050,1,0,ARIZONA
6569,2230,6,81,TEXAS
6570,185,42,64,CALIFORNIA
6571,3909,1,66,MICHIGAN
6572,1954,27,66,MICHIGAN
6573,382,1,0,TEXAS
6574,4113,1,0,ARIZONA
6575,2486,7,64,TEXAS
6576,15309,1,0,ARIZONA
6577,389,1,60,ARIZONA
6578,2914,47,62,CALIFORNIA
6579,2073,4,62,TEXAS
6580,1819,11,60,TEXAS
6581,2196,1,9,CALIFORNIA
6582,208,1,62,TEXAS
6583,322,5,62,TEXAS
6584,387,26,62,ARIZONA
6585,2486,7,62,TEXAS
6586,1811,1,62,TEXAS
6587,646,2,62,MICHIGAN
6588,15454,1,0,NEW JERSEY
6589,2230,9,67,TEXAS
6590,387,20,62,ARIZONA
6591,1869,15,67,CALIFORNIA
6592,389,11,60,ARIZONA
6593,1954,21,67,MICHIGAN
6594,387,26,62,ARIZONA
6595,387,3,62,ARIZONA
6596,2312,1,60,ARIZONA
6597,1709,41,62,TEXAS
6598,410,8,9,TEXAS
6599,437,1,60,CALIFORNIA
6600,2277,69,83,CALIFORNIA
6601,2674,21,60,CALIFORNIA
6602,2438,12,62,TEXAS
6603,4091,1,0,ARIZONA
6604,4099,1,0,ARIZONA
6605,5934,1,0,TEXAS
6606,1004,1,0,CALIFORNIA
6607,10690,5,0,ARIZONA
6608,2486,38,68,TEXAS
6609,16278,1,0,TEXAS
6610,2073,45,66,TEXAS
6611,2438,33,66,TEXAS
6612,16092,1,0,NEW JERSEY
6613,15190,1,0,ARIZONA
6614,2113,2,81,TEXAS
6615,2144,48,61,CALIFORNIA
6616,2061,1,61,TEXAS
6617,2645,10,61,ARIZONA
6618,2144,33,61,CALIFORNIA
6619,387,23,61,ARIZONA
6620,1775,1,61,CALIFORNIA
6621,2438,5,62,TEXAS
6622,387,25,30,ARIZONA
6623,7331,621,68,GEORGIA
6624,530,1,0,FLORIDA
6625,387,1,62,ARIZONA
6626,2142,4,62,ARIZONA
6627,6992,1,0,TEXAS
6628,10619,1,0,ARIZONA
6629,10619,1,0,ARIZONA
6630,2174,1,0,ARIZONA
6631,6645,1,0,TEXAS
6632,4084,1,0,ARIZONA
6633,4106,1,0,ARIZONA
6634,15316,1,0,ARIZONA
6635,4083,4,0,ARIZONA
6636,4084,1,0,ARIZONA
6637,2309,1,0,ARIZONA
6638,2438,11,62,TEXAS
6639,2002,1,60,FLORIDA
6640,2486,1,62,TEXAS
6641,2784,1,9,TEXAS
6642,2059,33,62,CALIFORNIA
6643,110,6,60,TEXAS
6644,1775,7,62,CALIFORNIA
6645,15202,1,0,TEXAS
6646,646,2,62,MICHIGAN
6647,15003,1,0,NEW JERSEY
6648,15165,1,0,CALIFORNIA
6649,2020,92,60,TEXAS
6650,389,1,60,ARIZONA
6651,11055,1,0,MICHIGAN
6652,2914,1,62,CALIFORNIA
6653,185,1,9,CALIFORNIA
6654,947,1,9,CALIFORNIA
6655,2142,5,62,ARIZONA
6656,2015,2,9,TEXAS
6657,2486,1,62,TEXAS
6658,2438,62,60,TEXAS
6659,1640,1,0,CALIFORNIA
6660,5680,1,0,TEXAS
6661,11012,1,0,ARIZONA
6662,1553,1,0,CALIFORNIA
6663,409,1,0,TEXAS
6664,4098,1,0,ARIZONA
6665,15316,1,0,ARIZONA
6666,1073,1,0,ARIZONA
6667,5934,1,0,  
6668,1819,14,67,TEXAS
6669,151,1,0,CALIFORNIA
6670,2101,1,0,GEORGIA
6671,168,2,70,ARIZONA
6672,2786,6,70,MICHIGAN
6673,387,8,30,ARIZONA
6674,2144,33,62,CALIFORNIA
6675,2914,47,62,CALIFORNIA
6676,16262,1,0,TEXAS
6677,15093,1,0,CALIFORNIA
6678,2182,2,60,TEXAS
6679,341,1,0,NEW JERSEY
6680,2144,33,62,CALIFORNIA
6681,2972,36,62,TEXAS
6682,2914,1,62,CALIFORNIA
6683,7331,131,26,GEORGIA
6684,389,1,60,ARIZONA
6685,2020,4,62,TEXAS
6686,2061,1,62,TEXAS
6687,72,1,62,TEXAS
6688,2486,4,62,TEXAS
6689,7331,111,26,GEORGIA
6690,985,20,62,ARIZONA
6691,389,1,60,ARIZONA
6692,2059,33,62,CALIFORNIA
6693,2113,1,60,TEXAS
6694,15165,1,0,CALIFORNIA
6695,1869,1,62,CALIFORNIA
6696,15138,7,0,ARIZONA
6697,2701,11,9,ARIZONA
6698,15190,1,0,ARIZONA
6699,2144,48,62,CALIFORNIA
6700,3909,1,62,MICHIGAN
6701,1979,2,62,ARIZONA
6702,2014,12,60,TEXAS
6703,1496,70,62,TEXAS
6704,2144,48,62,CALIFORNIA
6705,2182,2,60,TEXAS
6706,1869,1,62,CALIFORNIA
6707,2438,15,62,TEXAS
6708,64,1,62,CALIFORNIA
6709,2620,21,62,ARIZONA
6710,168,4,62,ARIZONA
6711,1974,5,9,CALIFORNIA
6712,7331,491,26,GEORGIA
6713,3912,1,60,MICHIGAN
6714,2438,6,62,TEXAS
6715,655,1,60,TEXAS
6716,2205,1,0,TEXAS
6717,2144,31,62,CALIFORNIA
6718,2438,12,62,TEXAS
6719,2620,20,62,ARIZONA
6720,1496,9,62,ARIZONA
6721,1046,1,9,CALIFORNIA
6722,2144,33,62,CALIFORNIA
6723,2312,13,9,ARIZONA
6724,2312,1,60,ARIZONA
6725,2806,7,62,CALIFORNIA
6726,11016,1,0,TEXAS
6727,1775,7,62,CALIFORNIA
6728,387,3,62,ARIZONA
6729,10003,1,0,CALIFORNIA
6730,2438,33,66,TEXAS
6731,2182,8,66,TEXAS
6732,2059,33,62,CALIFORNIA
6733,2142,5,62,ARIZONA
6734,2059,33,62,CALIFORNIA
6735,322,1,62,TEXAS
6736,2182,2,60,TEXAS
6737,2144,71,62,CALIFORNIA
6738,2979,1,9,TEXAS
6739,2486,4,62,TEXAS
6740,2059,33,62,CALIFORNIA
6741,3909,1,62,MICHIGAN
6742,2620,21,62,ARIZONA
6743,1709,1,62,TEXAS
6744,2914,1,62,CALIFORNIA
6745,2142,70,62,ARIZONA
6746,1482,10,10,TEXAS
6747,655,1,30,TEXAS
6748,883,4,10,TEXAS
6749,1375,6,70,ARIZONA
6750,2142,8,10,ARIZONA
6751,2486,7,62,TEXAS
6752,10422,1,0,TEXAS
6753,1691,11,62,ARIZONA
6754,6867,1,0,TEXAS
6755,2972,3,62,TEXAS
6756,1775,23,9,CALIFORNIA
6757,6625,1,0,TEXAS
6758,10878,1,0,TEXAS
6759,2144,33,64,CALIFORNIA
6760,2438,33,64,TEXAS
6761,1819,3,70,TEXAS
6762,2061,16,73,TEXAS
6763,2719,1,70,MICHIGAN
6764,2061,16,73,TEXAS
6765,1428,1,64,CALIFORNIA
6766,2142,2,24,ARIZONA
6767,1693,2,81,TEXAS
6768,2871,3,70,ARIZONA
6769,2754,7,70,CALIFORNIA
6770,2674,21,60,CALIFORNIA
6771,2813,1,60,TEXAS
6772,110,1,60,TEXAS
6773,389,1,60,ARIZONA
6774,389,1,60,ARIZONA
6775,2438,11,62,TEXAS
6776,389,1,60,ARIZONA
6777,3909,1,62,MICHIGAN
6778,2142,4,62,ARIZONA
6779,387,3,62,ARIZONA
6780,110,13,60,TEXAS
6781,2059,19,62,CALIFORNIA
6782,985,1,62,ARIZONA
6783,75496,1,0,TEXAS
6784,2666,12,20,CALIFORNIA
6785,2666,4,20,CALIFORNIA
6786,652,1,65,MICHIGAN
6787,2312,15,60,ARIZONA
6788,2002,1,70,FLORIDA
6789,2602,1,0,ARIZONA
6790,6871,1,0,CALIFORNIA
6791,16077,1,0,CALIFORNIA
6792,10912,1,0,ARIZONA
6795,15190,1,0,ARIZONA
6796,2620,1,62,ARIZONA
6797,2438,6,62,TEXAS
6798,2230,1,62,TEXAS
6799,2073,4,62,TEXAS
6800,1307,2,60,TEXAS
6801,1979,1,62,ARIZONA
6802,389,1,60,ARIZONA
6803,1934,4,62,ARIZONA
6804,10795,1,0,TEXAS
6805,2438,12,62,TEXAS
6806,985,20,62,ARIZONA
6807,452,1,62,TEXAS
6808,387,10,62,ARIZONA
6809,2144,73,62,CALIFORNIA
6810,7331,891,19,GEORGIA
6811,2620,21,62,ARIZONA
6812,2142,70,62,ARIZONA
6813,387,24,62,ARIZONA
6814,3909,1,62,MICHIGAN
6815,1046,1,9,CALIFORNIA
6816,387,1,62,ARIZONA
6817,1297,2,62,CALIFORNIA
6818,2438,52,62,TEXAS
6819,2620,21,62,ARIZONA
6820,387,20,62,ARIZONA
6821,1691,51,70,ARIZONA
6822,322,1,62,TEXAS
6823,7331,401,19,GEORGIA
6824,7331,891,19,GEORGIA
6825,1691,1,62,ARIZONA
6826,2144,73,62,CALIFORNIA
6827,1974,5,9,CALIFORNIA
6828,387,24,62,ARIZONA
6829,2645,10,62,ARIZONA
6830,387,23,62,ARIZONA
6831,1819,11,60,TEXAS
6832,2144,31,62,CALIFORNIA
6833,2972,21,62,TEXAS
